                -0.894569                 0.194888
                -0.728435                0.0766773
                -0.466454               -0.0734824
               -0.0223642                -0.172524
                 0.169329                 -0.15016
                 0.517572              -0.00958467
                 0.792332                 0.140575
                 0.990415                 0.277955


                -0.974441                 0.386581
                -0.702875                 0.086262
                -0.345048               -0.0926517
               0.00319496                -0.166134
                 0.440895               -0.0926517
                 0.623003                0.0191693
                 0.833866                 0.115016
                 0.936102                 0.242812


                -0.980831                 0.434505
                -0.833866                 0.198083
                -0.469649               -0.0319488
               -0.0638978                -0.178914
                 0.338658                -0.105431
                 0.683706                0.0351438
                 0.888179                  0.27476


                -0.964856                 0.405751
                -0.769968                  0.13099
                -0.511182               -0.0383387
                -0.162939                -0.182109
                  0.28115                -0.214057
                 0.661342               -0.0191693
                 0.884984                 0.178914


