1.8800000000000001 -0.309644 0.950853
1.8900000000000001 -0.320111 0.94738
1.9000000000000001 -0.330565 0.943783
1.9100000000000001 -0.341003 0.940062
1.92 -0.351425 0.936216
1.93 -0.361829 0.932245
1.94 -0.372214 0.928147
1.95 -0.382578 0.923923
1.96 -0.39292 0.919572
1.97 -0.40324 0.915094
1.98 -0.413535 0.910488
1.99 -0.423804 0.905754
2.0 -0.434046 0.900891
2.0100000000000002 -0.44426 0.895898
2.02 -0.454443 0.890776
2.0300000000000002 -0.464595 0.885523
2.04 -0.474714 0.88014
2.05 -0.484799 0.874626
2.06 -0.494848 0.86898
2.07 -0.504859 0.863202
2.08 -0.514831 0.857292
2.09 -0.524762 0.851249
2.1 -0.534652 0.845073
2.11 -0.544497 0.838763
2.12 -0.554297 0.832319
2.13 -0.56405 0.825741
2.14 -0.573753 0.819028
2.15 -0.583407 0.81218
2.16 -0.593008 0.805197
2.17 -0.602554 0.798078
2.18 -0.612045 0.790823
2.19 -0.621479 0.783431
2.2 -0.630852 0.775903
2.21 -0.640164 0.768238
2.22 -0.649413 0.760436
2.23 -0.658596 0.752496
2.24 -0.667713 0.744419
2.25 -0.67676 0.736204
2.2600000000000002 -0.685735 0.727851
2.27 -0.694638 0.71936
2.2800000000000002 -0.703465 0.71073
2.29 -0.712215 0.701962
2.3000000000000003 -0.720885 0.693055
2.31 -0.729473 0.68401
2.32 -0.737977 0.674826
2.33 -0.746395 0.665503
2.34 -0.754725 0.656041
2.35 -0.762964 0.646441
2.36 -0.77111 0.636702
2.37 -0.779161 0.626824
2.38 -0.787114 0.616808
2.39 -0.794967 0.606653
2.4 -0.802717 0.59636
2.41 -0.810363 0.585929
2.42 -0.8179 0.57536
2.43 -0.825328 0.564654
2.44 -0.832643 0.55381
2.45 -0.839843 0.542829
2.46 -0.846925 0.531712
2.47 -0.853887 0.520459
2.48 -0.860725 0.50907
2.49 -0.867438 0.497546
2.5 -0.874022 0.485887
2.5100000000000002 -0.880474 0.474094
2.52 -0.886792 0.462168
2.5300000000000002 -0.892974 0.450109
2.54 -0.899015 0.437918
2.5500000000000003 -0.904913 0.425596
2.56 -0.910666 0.413144
2.57 -0.91627 0.400562
2.58 -0.921722 0.387852
2.59 -0.927019 0.375014
2.6 -0.932159 0.36205
2.61 -0.937137 0.348961
2.62 -0.941952 0.335748
2.63 -0.9466 0.322412
2.64 -0.951077 0.308954
2.65 -0.955381 0.295377
2.66 -0.959508 0.281681
2.67 -0.963456 0.267868
2.68 -0.96722 0.25394
2.69 -0.970798 0.239898
2.7 -0.974187 0.225744
2.71 -0.977382 0.21148
2.72 -0.980382 0.197108
2.73 -0.983182 0.18263
2.74 -0.985779 0.168048
2.75 -0.98817 0.153365
2.7600000000000002 -0.990351 0.138582
2.77 -0.992319 0.123702
2.7800000000000002 -0.994072 0.108728
2.79 -0.995604 0.0936614
2.8000000000000003 -0.996914 0.0785058
2.81 -0.997997 0.0632637
2.82 -0.99885 0.0479381
2.83 -0.999471 0.0325319
2.84 -0.999855 0.0170481
2.85 -0.999999 0.00149012
2.86 -0.9999 -0.0141389
2.87 -0.999555 -0.0298354
2.88 -0.99896 -0.0455959
2.89 -0.998112 -0.0614168
2.9 -0.997008 -0.0772943
2.91 -0.995645 -0.0932244
2.92 -0.994019 -0.109203
2.93 -0.992128 -0.125227
2.94 -0.989968 -0.14129
2.95 -0.987537 -0.15739
2.96 -0.98483 -0.173521
2.97 -0.981846 -0.189679
2.98 -0.978582 -0.205858
2.99 -0.975034 -0.222055
3.0 -0.9712 -0.238264
3.0100000000000002 -0.967078 -0.25448
3.02 -0.962664 -0.270698
3.0300000000000002 -0.957957 -0.286912
3.04 -0.952953 -0.303118
3.0500000000000003 -0.947651 -0.319308
3.06 -0.942048 -0.335477
3.0700000000000003 -0.936143 -0.35162
3.08 -0.929932 -0.367731
3.09 -0.923415 -0.383803
3.1 -0.916589 -0.39983
3.11 -0.909454 -0.415805
3.12 -0.902006 -0.431723
3.13 -0.894246 -0.447576
3.14 -0.886171 -0.463358
3.15 -0.877781 -0.479062
3.16 -0.869075 -0.494681
3.17 -0.860052 -0.510207
3.18 -0.850711 -0.525634
3.19 -0.841052 -0.540954
3.2 -0.831075 -0.55616
3.21 -0.82078 -0.571245
3.22 -0.810166 -0.5862
3.23 -0.799235 -0.601019
3.24 -0.787986 -0.615693
3.25 -0.776421 -0.630214
3.2600000000000002 -0.764541 -0.644576
3.27 -0.752346 -0.658769
3.2800000000000002 -0.739838 -0.672785
3.29 -0.727018 -0.686618
3.3000000000000003 -0.713889 -0.700258
3.31 -0.700453 -0.713698
3.3200000000000003 -0.686712 -0.72693
3.33 -0.672668 -0.739944
3.34 -0.658325 -0.752734
3.35 -0.643686 -0.76529
3.36 -0.628753 -0.777605
3.37 -0.613531 -0.789671
3.38 -0.598023 -0.801479
3.39 -0.582234 -0.813021
3.4 -0.566168 -0.82429
3.41 -0.549829 -0.835277
3.42 -0.533223 -0.845975
3.43 -0.516355 -0.856375
3.44 -0.49923 -0.866469
3.45 -0.481854 -0.876251
3.46 -0.464234 -0.885713
3.47 -0.446375 -0.894846
3.48 -0.428284 -0.903644
3.49 -0.409968 -0.9121
3.5 -0.391433 -0.920207
3.5100000000000002 -0.372688 -0.927957
3.52 -0.35374 -0.935344
3.5300000000000002 -0.334596 -0.942362
3.54 -0.315266 -0.949003
3.5500000000000003 -0.295756 -0.955263
3.56 -0.276076 -0.961136
3.5700000000000003 -0.256235 -0.966615
3.58 -0.236241 -0.971694
3.59 -0.216104 -0.97637
3.6 -0.195833 -0.980637
3.61 -0.175438 -0.984491
3.62 -0.154928 -0.987926
3.63 -0.134313 -0.990939
3.64 -0.113605 -0.993526
3.65 -0.0928119 -0.995684
3.66 -0.0719454 -0.997409
3.67 -0.0510159 -0.998698
3.68 -0.030034 -0.999549
3.69 -0.0090105 -0.999959
3.7 0.0120437 -0.999927
3.71 0.0331176 -0.999451
3.72 0.0542002 -0.99853
3.73 0.0752804 -0.997162
3.74 0.096347 -0.995348
3.75 0.117389 -0.993086
3.7600000000000002 0.138395 -0.990377
3.77 0.159353 -0.987222
3.7800000000000002 0.180253 -0.98362
3.79 0.201084 -0.979574
3.8000000000000003 0.221834 -0.975085
3.81 0.242491 -0.970154
3.8200000000000003 0.263046 -0.964783
3.83 0.283488 -0.958976
3.84 0.303804 -0.952735
3.85 0.323985 -0.946062
3.86 0.344019 -0.938963
3.87 0.363897 -0.931439
3.88 0.383607 -0.923496
3.89 0.40314 -0.915138
3.9 0.422485 -0.90637
3.91 0.441633 -0.897196
3.92 0.460573 -0.887622
3.93 0.479297 -0.877653
3.94 0.497794 -0.867295
3.95 0.516056 -0.856555
3.96 0.534073 -0.845439
3.97 0.551836 -0.833952
3.98 0.569339 -0.822103
3.99 0.586571 -0.809898
4.0 0.603525 -0.797344
4.01 0.620193 -0.784449
4.0200000000000005 0.636568 -0.771221
4.03 0.652642 -0.757666
4.04 0.668409 -0.743794
4.05 0.683861 -0.729613
4.0600000000000005 0.698992 -0.715129
4.07 0.713796 -0.700353
4.08 0.728268 -0.685293
4.09 0.7424 -0.669957
4.1 0.756189 -0.654353
4.11 0.769629 -0.638492
4.12 0.782714 -0.622381
4.13 0.795442 -0.60603
4.14 0.807806 -0.589448
4.15 0.819804 -0.572644
4.16 0.831432 -0.555626
4.17 0.842686 -0.538405
4.18 0.853563 -0.52099
4.19 0.86406 -0.503388
4.2 0.874175 -0.485611
4.21 0.883905 -0.467667
4.22 0.893248 -0.449564
