               0.015           0.0800675
               0.025           0.0652088
               0.035           0.0699763
               0.045           0.0826662
               0.055           0.0951537
               0.065           0.0916162
               0.075           0.0785387
               0.085           0.0855825
               0.095            0.105564
               0.105            0.115104
               0.115            0.124115
               0.125            0.136761
               0.135            0.137908
               0.145            0.130015
               0.155            0.116832
               0.165            0.100197
               0.175            0.104683
               0.185            0.131626
               0.195            0.142259
               0.205            0.130529
               0.215            0.126147
               0.225            0.140359
               0.235            0.171764
               0.245            0.205094
               0.255            0.206441
               0.265            0.180864
               0.275            0.169485
               0.285              0.1754
               0.295            0.178799
               0.305            0.180449
               0.315            0.177994
               0.325            0.171349
               0.335            0.176435
               0.345            0.185652
               0.355            0.183646
               0.365            0.189026
               0.375            0.206384
               0.385            0.206506
               0.395            0.184316
               0.405            0.156636
               0.415            0.134958
               0.425             0.13704
               0.435            0.156702
               0.445            0.154004
               0.455            0.128186
               0.465             0.11821
               0.475            0.132124
               0.485            0.155265
               0.495            0.174555
               0.505             0.16941
               0.515            0.145816
               0.525             0.13632
               0.535            0.137334
               0.545             0.12888
               0.555            0.123283
               0.565            0.126864
               0.575            0.127305
               0.585             0.12732
               0.595            0.126122
               0.605            0.119726
               0.615              0.1286
               0.625            0.151556
               0.635            0.148896
               0.645            0.114632
               0.655           0.0793825
               0.665           0.0584612
               0.675            0.056995
               0.685           0.0640638
               0.695             0.04693
               0.705           0.0106812
               0.715         -0.00457875
               0.725             0.00204
               0.735          0.00725625
               0.745            0.006505
               0.755         -0.00684375
               0.765            -0.03237
               0.775          -0.0508738
               0.785          -0.0671438
               0.795          -0.0936975
               0.805           -0.108564
               0.815           -0.103657
               0.825           -0.105136
               0.835            -0.11838
               0.845           -0.131406
               0.855           -0.138025
               0.865             -0.1238
               0.875            -0.09789
               0.885           -0.102855
               0.895           -0.140408
               0.905           -0.170368
               0.915           -0.180305
               0.925           -0.178939
               0.935           -0.176064
               0.945           -0.191557
               0.955           -0.218548
               0.965           -0.224431
               0.975           -0.215326
               0.985           -0.215755
               0.995           -0.218865
               1.005           -0.221876
               1.015           -0.236145
               1.025           -0.256107
               1.035           -0.280649
               1.045            -0.31091
               1.055           -0.321657
               1.065           -0.309455
               1.075           -0.311141
               1.085           -0.333313
               1.095           -0.349531
               1.105           -0.348586
               1.115           -0.328025
               1.125           -0.302443
               1.135           -0.308485
               1.145           -0.342181
               1.155           -0.361431
               1.165           -0.361029
               1.175           -0.359441
               1.185            -0.35885
               1.195           -0.365069
               1.205           -0.375966
               1.215           -0.372005
               1.225           -0.361588
               1.235           -0.362941
               1.245           -0.359439
               1.255            -0.34608
               1.265           -0.348641
               1.275           -0.370966
               1.285           -0.400094
               1.295           -0.426703
               1.305           -0.430508
               1.315           -0.415741
               1.325           -0.422811
               1.335            -0.45401
               1.345           -0.471977
               1.355           -0.467089
               1.365           -0.450524
               1.375           -0.436383
               1.385           -0.448831
               1.395           -0.481303
               1.405           -0.498084
               1.415           -0.501145
               1.425           -0.511045
               1.435           -0.518391
               1.445           -0.518411
               1.455           -0.519724
               1.465           -0.516404
               1.475           -0.511756
               1.485           -0.512926
               1.495           -0.499254
               1.505           -0.470109
               1.515           -0.463178
               1.525           -0.485014
               1.535           -0.508666
               1.545           -0.519374
               1.555           -0.508519
               1.565           -0.486453
               1.575           -0.488737
               1.585           -0.511784
               1.595           -0.515038
               1.605           -0.495623
               1.615           -0.475239
               1.625           -0.461207
               1.635             -0.4636
               1.645            -0.47977
               1.655           -0.486636
               1.665           -0.489222
               1.675           -0.502461
               1.685           -0.506311
               1.695           -0.492273
               1.705           -0.482745
               1.715           -0.481434
               1.725            -0.47998
               1.735             -0.4744
               1.745           -0.447826
               1.755           -0.407279
               1.765           -0.395397
               1.775           -0.415368
               1.785           -0.428961
               1.795           -0.422508
               1.805           -0.401364
               1.815           -0.376455
               1.825           -0.371609
               1.835           -0.380068
               1.845           -0.366741
               1.855           -0.336411
               1.865           -0.314291
               1.875           -0.296834
               1.885           -0.283326
               1.895            -0.28171
               1.905           -0.283179
               1.915           -0.288976
               1.925           -0.303445
               1.935           -0.301451
               1.945           -0.277813
               1.955              -0.267
               1.965            -0.27581
               1.975           -0.281366
               1.985           -0.272962
               1.995           -0.244365
               2.005           -0.208965
               2.015           -0.205534
               2.025           -0.231255
               2.035           -0.243471
               2.045           -0.234644
               2.055            -0.22111
               2.065           -0.207476
               2.075           -0.203035
               2.085           -0.203661
               2.095            -0.18604
               2.105           -0.158654
               2.115           -0.142104
               2.125           -0.122061
               2.135          -0.0935388
               2.145          -0.0786675
               2.155          -0.0795862
               2.165          -0.0871125
               2.175          -0.0945837
               2.185          -0.0798387
               2.195          -0.0452325
               2.205            -0.03123
               2.215          -0.0417825
               2.225           -0.041955
               2.235          -0.0211725
               2.245           0.0128538
               2.255           0.0452175
               2.265           0.0480612
               2.275           0.0278687
               2.285            0.022905
               2.295             0.03299
               2.305           0.0374637
               2.315           0.0426738
               2.325           0.0513263
               2.335           0.0583125
               2.345           0.0731325
               2.355           0.0905388
               2.365            0.100346
               2.375            0.122969
               2.385            0.160763
               2.395            0.178715
               2.405              0.1703
               2.415            0.158739
               2.425             0.15787
               2.435            0.179725
               2.445            0.215002
               2.455             0.22586
               2.465            0.214191
               2.475            0.220331
               2.485            0.249015
               2.495            0.280556
               2.505             0.30507
               2.515            0.308664
               2.525            0.295571
               2.535            0.292491
               2.545            0.294527
               2.555            0.284561
               2.565            0.280174
               2.575             0.28966
               2.585            0.294435
               2.595            0.292924
               2.605            0.290078
               2.615             0.28739
               2.625            0.303737
               2.635            0.334455
               2.645            0.337634
               2.655            0.309001
               2.665            0.284546
               2.675            0.279055
               2.685            0.291006
               2.695            0.309105
               2.705            0.306035
               2.715            0.288259
               2.725            0.293116
               2.735            0.317654
               2.745            0.336726
               2.755            0.350696
               2.765             0.35781
               2.775            0.353309
               2.785            0.349489
               2.795            0.343186
               2.805            0.326785
               2.815            0.324599
               2.825            0.343083
               2.835            0.350379
               2.845            0.339714
               2.855            0.329999
               2.865            0.330703
               2.875            0.351376
               2.885            0.379981
               2.895            0.375946
               2.905              0.3406
               2.915            0.316381
               2.925            0.312949
               2.935            0.316532
               2.945            0.320429
               2.955            0.311699
               2.965            0.296036
               2.975            0.300485
               2.985            0.317119
               2.995            0.323531
               3.005             0.33157
               3.015            0.345875
               3.025            0.348225
               3.035            0.338836
               3.045            0.323534
               3.055            0.306175
               3.065            0.310389
               3.075            0.335822
               3.085            0.342625
               3.095            0.325424
               3.105            0.316235
               3.115            0.326114
               3.125             0.35088
               3.135             0.37521
               3.145            0.367665
               3.155            0.334074
               3.165            0.314593
               3.175            0.310924
               3.185            0.302762
               3.195             0.29333
               3.205            0.282711
               3.215            0.268937
               3.225            0.265267
               3.235            0.265042
               3.245            0.255189
               3.255            0.255414
               3.265            0.269609
               3.275            0.266037
               3.285            0.238893
               3.295            0.207799
               3.305            0.185455
               3.315            0.187314
               3.325            0.205745
               3.335            0.201451
               3.345            0.174777
               3.355            0.165445
               3.365            0.180094
               3.375            0.201679
               3.385             0.21825
               3.395            0.212029
               3.405            0.188361
               3.415            0.177328
               3.425            0.174559
               3.435            0.161071
               3.445            0.151504
               3.455             0.15322
               3.465             0.15125
               3.475            0.146342
               3.485            0.140074
               3.495            0.130929
               3.505            0.138984
               3.515            0.161678
               3.525            0.158226
               3.535            0.123338
               3.545           0.0901525
               3.555            0.074015
               3.565           0.0772662
               3.575           0.0886937
               3.585           0.0777775
               3.595           0.0503337
               3.605           0.0454912
               3.615           0.0624225
               3.625           0.0767738
               3.635           0.0859513
               3.645           0.0854638
               3.655           0.0735525
               3.665           0.0663037
