         0.0760          0.0167
         0.1154         -0.0002
         0.1547         -0.0129
         0.1941         -0.0220
         0.2335         -0.0278
         0.2729         -0.0309
         0.3123         -0.0315
         0.3517         -0.0302
         0.3911         -0.0271
         0.4305         -0.0226
         0.4699         -0.0169
         0.5093         -0.0104
         0.5487         -0.0032
         0.5881          0.0045
         0.6275          0.0124
         0.6668          0.0204
         0.7062          0.0283
         0.7456          0.0361
         0.7850          0.0436
         0.8244          0.0507
         0.8638          0.0573
         0.9032          0.0634
         0.9426          0.0689
         0.9820          0.0738
         1.0214          0.0779
         1.0608          0.0814
         1.1002          0.0841
         1.1396          0.0861
         1.1789          0.0874
         1.2183          0.0880
         1.2577          0.0879
         1.2971          0.0870
         1.3365          0.0856
         1.3759          0.0835
         1.4153          0.0808
         1.4547          0.0776
         1.4941          0.0738
         1.5335          0.0696
         1.5729          0.0650
         1.6123          0.0600
         1.6517          0.0547
         1.6910          0.0492
         1.7304          0.0434
         1.7698          0.0375
         1.8092          0.0314
         1.8486          0.0253
         1.8880          0.0192
         1.9274          0.0132
         1.9668          0.0072
         2.0062          0.0015
         2.0456         -0.0041
         2.0850         -0.0095
         2.1244         -0.0145
         2.1638         -0.0193
         2.2031         -0.0236
         2.2425         -0.0275
         2.2819         -0.0310
         2.3213         -0.0340
         2.3607         -0.0365
         2.4001         -0.0384
         2.4395         -0.0397
         2.4789         -0.0405
         2.5183         -0.0406
         2.5577         -0.0401
         2.5971         -0.0389
         2.6365         -0.0370
         2.6759         -0.0345
         2.7152         -0.0313
         2.7546         -0.0273
         2.7940         -0.0227
         2.8334         -0.0174
         2.8728         -0.0113
         2.9122         -0.0046
         2.9516          0.0028
         2.9910          0.0109
         3.0304          0.0196
         3.0698          0.0291
         3.1092          0.0391
         3.1486          0.0498
         3.1880          0.0611
         3.2273          0.0729
         3.2667          0.0853
         3.3061          0.0982
         3.3455          0.1117
         3.3849          0.1256
         3.4243          0.1399
         3.4637          0.1547
         3.5031          0.1698
         3.5425          0.1853
         3.5819          0.2011
         3.6213          0.2172
         3.6607          0.2335
         3.7001          0.2500
         3.7394          0.2666
         3.7788          0.2834
         3.8182          0.3003
         3.8576          0.3172
         3.8970          0.3341
         3.9364          0.3510
         3.9758          0.3678
         4.0152          0.3845
         4.0546          0.4010
         4.0940          0.4174
         4.1334          0.4335
         4.1728          0.4494
         4.2122          0.4649
         4.2515          0.4802
         4.2909          0.4950
         4.3303          0.5095
         4.3697          0.5235
         4.4091          0.5371
         4.4485          0.5501
         4.4879          0.5626
         4.5273          0.5746
         4.5667          0.5860
         4.6061          0.5968
         4.6455          0.6069
         4.6849          0.6164
         4.7243          0.6252
         4.7636          0.6333
         4.8030          0.6408
         4.8424          0.6474
         4.8818          0.6534
         4.9212          0.6586
         4.9606          0.6630
         5.0000          0.6667
         5.0394          0.6696
         5.0788          0.6717
         5.1182          0.6730
         5.1576          0.6735
         5.1970          0.6733
         5.2364          0.6723
         5.2757          0.6705
         5.3151          0.6679
         5.3545          0.6646
         5.3939          0.6605
         5.4333          0.6557
         5.4727          0.6502
         5.5121          0.6439
         5.5515          0.6370
         5.5909          0.6294
         5.6303          0.6212
         5.6697          0.6123
         5.7091          0.6028
         5.7485          0.5928
         5.7878          0.5822
         5.8272          0.5710
         5.8666          0.5594
         5.9060          0.5473
         5.9454          0.5348
         5.9848          0.5219
         6.0242          0.5086
         6.0636          0.4950
         6.1030          0.4810
         6.1424          0.4668
         6.1818          0.4524
         6.2212          0.4378
         6.2606          0.4230
         6.2999          0.4081
         6.3393          0.3931
         6.3787          0.3781
         6.4181          0.3630
         6.4575          0.3480
         6.4969          0.3330
         6.5363          0.3181
         6.5757          0.3034
         6.6151          0.2888
         6.6545          0.2744
         6.6939          0.2603
         6.7333          0.2464
         6.7727          0.2328
         6.8120          0.2196
         6.8514          0.2067
         6.8908          0.1941
         6.9302          0.1820
         6.9696          0.1703
         7.0090          0.1591
         7.0484          0.1483
         7.0878          0.1381
         7.1272          0.1283
         7.1666          0.1191
         7.2060          0.1104
         7.2454          0.1023
         7.2848          0.0947
         7.3241          0.0877
         7.3635          0.0813
         7.4029          0.0755
         7.4423          0.0702
         7.4817          0.0655
         7.5211          0.0614
         7.5605          0.0578
         7.5999          0.0548
         7.6393          0.0523
         7.6787          0.0504
         7.7181          0.0489
         7.7575          0.0480
         7.7969          0.0475
         7.8362          0.0474
         7.8756          0.0478
         7.9150          0.0486
         7.9544          0.0497
         7.9938          0.0511
         8.0332          0.0529
         8.0726          0.0549
         8.1120          0.0571
         8.1514          0.0595
         8.1908          0.0620
         8.2302          0.0647
         8.2696          0.0674
         8.3090          0.0701
         8.3483          0.0727
         8.3877          0.0753
         8.4271          0.0778
         8.4665          0.0801
         8.5059          0.0822
         8.5453          0.0841
         8.5847          0.0857
         8.6241          0.0869
         8.6635          0.0878
         8.7029          0.0883
         8.7423          0.0884
         8.7817          0.0880
         8.8211          0.0871
         8.8604          0.0858
         8.8998          0.0839
         8.9392          0.0815
         8.9786          0.0786
         9.0180          0.0752
         9.0574          0.0713
         9.0968          0.0669
         9.1362          0.0620
         9.1756          0.0567
         9.2150          0.0510
         9.2544          0.0451
         9.2938          0.0388
         9.3332          0.0325
         9.3725          0.0260
         9.4119          0.0196
         9.4513          0.0134
         9.4907          0.0075
         9.5301          0.0021
         9.5695         -0.0026
         9.6089         -0.0065
         9.6483         -0.0093
         9.6877         -0.0108
         9.7271         -0.0107
         9.7665         -0.0087
         9.8059         -0.0045
         9.8453          0.0023
         9.8846          0.0119
         9.9240          0.0249
