0.100393	7535.86	0.410443	3077.05	3.97504
0.101032	7537.83	0.412984	3095.01	3.97296
0.101672	7539.81	0.415524	3112.94	3.97087
0.102311	7541.81	0.418062	3130.84	3.96877
0.102951	7543.82	0.420599	3148.71	3.96665
0.10359	7545.84	0.423135	3166.55	3.96453
0.10423	7547.87	0.42567	3184.36	3.9624
0.104869	7549.91	0.428203	3202.14	3.96026
0.105509	7551.96	0.430734	3219.9	3.9581
0.106148	7554.03	0.433265	3237.62	3.95594
0.106788	7556.1	0.435794	3255.3	3.95377
0.107427	7558.19	0.438321	3272.96	3.95158
0.108066	7560.29	0.440847	3290.59	3.94939
0.108706	7562.4	0.443372	3308.19	3.94719
0.109345	7564.52	0.445895	3325.76	3.94497
0.109985	7566.65	0.448417	3343.29	3.94275
0.110624	7568.8	0.450938	3360.8	3.94052
0.111264	7570.95	0.453457	3378.27	3.93827
0.111903	7573.12	0.455974	3395.71	3.93602
0.112543	7575.29	0.45849	3413.12	3.93376
0.113182	7577.48	0.461005	3430.5	3.93149
0.113821	7579.68	0.463518	3447.85	3.92921
0.114461	7581.89	0.46603	3465.16	3.92692
0.1151	7584.11	0.46854	3482.45	3.92462
0.11574	7586.34	0.471049	3499.7	3.92231
0.116379	7588.59	0.473557	3516.92	3.91999
0.117019	7590.84	0.476063	3534.1	3.91766
0.117658	7593.11	0.478567	3551.26	3.91532
0.118298	7595.38	0.48107	3568.38	3.91298
0.118937	7597.67	0.483571	3585.47	3.91062
0.119576	7599.97	0.486071	3602.53	3.90826
0.120216	7602.28	0.488569	3619.55	3.90588
0.120855	7604.6	0.491066	3636.54	3.9035
0.121495	7606.93	0.493562	3653.5	3.90111
0.122134	7609.27	0.496055	3670.42	3.89871
0.122774	7611.62	0.498548	3687.31	3.8963
0.123413	7613.99	0.501038	3704.17	3.89388
0.124053	7616.36	0.503528	3721	3.89145
0.124692	7618.75	0.506015	3737.79	3.88902
0.125331	7621.14	0.508501	3754.54	3.88657
0.125971	7623.55	0.510986	3771.27	3.88412
0.12661	7625.96	0.513469	3787.96	3.88166
0.12725	7628.39	0.51595	3804.61	3.87919
0.127889	7630.83	0.51843	3821.24	3.87671
0.128529	7633.28	0.520908	3837.82	3.87422
0.129168	7635.74	0.523384	3854.38	3.87173
0.129808	7638.21	0.525859	3870.9	3.86922
0.130447	7640.69	0.528333	3887.38	3.86671
0.131086	7643.18	0.530804	3903.83	3.86419
0.131726	7645.68	0.533274	3920.25	3.86166
0.132365	7648.19	0.535743	3936.63	3.85913
0.133005	7650.72	0.53821	3952.97	3.85658
0.133644	7653.25	0.540675	3969.29	3.85403
0.134284	7655.79	0.543139	3985.56	3.85147
0.134923	7658.35	0.545601	4001.8	3.8489
0.135563	7660.91	0.548061	4018.01	3.84633
0.136202	7663.48	0.55052	4034.18	3.84374
0.136841	7666.07	0.552977	4050.32	3.84115
0.137481	7668.66	0.555432	4066.42	3.83855
0.13812	7671.27	0.557886	4082.48	3.83594
0.13876	7673.88	0.560338	4098.51	3.83333
0.139399	7676.51	0.562788	4114.51	3.83071
0.140039	7679.15	0.565237	4130.47	3.82808
0.140678	7681.79	0.567684	4146.39	3.82544
0.141318	7684.45	0.570129	4162.28	3.8228
0.141957	7687.12	0.572573	4178.13	3.82014
0.142596	7689.79	0.575015	4193.94	3.81749
0.143236	7692.48	0.577455	4209.72	3.81482
0.143875	7695.18	0.579894	4225.47	3.81215
0.144515	7697.88	0.58233	4241.17	3.80947
0.145154	7700.6	0.584766	4256.84	3.80678
0.145794	7703.33	0.587199	4272.48	3.80408
0.146433	7706.06	0.589631	4288.08	3.80138
0.147073	7708.81	0.59206	4303.64	3.79867
0.147712	7711.57	0.594489	4319.16	3.79596
0.148352	7714.34	0.596915	4334.65	3.79323
0.148991	7717.11	0.59934	4350.1	3.79051
0.14963	7719.9	0.601763	4365.52	3.78777
0.15027	7722.7	0.604184	4380.9	3.78503
0.150909	7725.5	0.606603	4396.24	3.78228
0.151549	7728.32	0.609021	4411.55	3.77952
0.152188	7731.14	0.611437	4426.81	3.77676
0.152828	7733.98	0.613851	4442.04	3.77399
0.153467	7736.82	0.616264	4457.24	3.77121
0.154107	7739.68	0.618674	4472.4	3.76843
0.154746	7742.54	0.621083	4487.52	3.76565
0.155385	7745.42	0.62349	4502.6	3.76285
0.156025	7748.3	0.625895	4517.64	3.76005
0.156664	7751.2	0.628299	4532.65	3.75724
0.157304	7754.1	0.6307	4547.62	3.75443
0.157943	7757.01	0.6331	4562.56	3.75161
0.158583	7759.93	0.635498	4577.45	3.74879
0.159222	7762.87	0.637894	4592.31	3.74596
0.159862	7765.81	0.640289	4607.13	3.74312
0.160501	7768.76	0.642682	4621.91	3.74028
0.16114	7771.72	0.645072	4636.66	3.73743
0.16178	7774.69	0.647461	4651.37	3.73457
0.162419	7777.67	0.649848	4666.04	3.73171
0.163059	7780.66	0.652234	4680.67	3.72885
0.163698	7783.65	0.654617	4695.26	3.72597
0.164338	7786.66	0.656999	4709.82	3.7231
0.164977	7789.68	0.659379	4724.34	3.72021
0.165617	7792.7	0.661757	4738.82	3.71733
0.166256	7795.74	0.664133	4753.26	3.71443
0.166895	7798.78	0.666507	4767.66	3.71153
0.167535	7801.83	0.668879	4782.03	3.70863
0.168174	7804.9	0.67125	4796.36	3.70572
0.168814	7807.97	0.673619	4810.65	3.7028
0.169453	7811.05	0.675985	4824.9	3.69988
0.170093	7814.14	0.67835	4839.11	3.69696
0.170732	7817.24	0.680713	4853.29	3.69403
0.171372	7820.35	0.683075	4867.43	3.69109
