  1.413717   0.450100  -0.727892               0.366209
  1.445133   0.424991  -0.870165               0.468902
  1.476549   0.396415  -0.948632               0.528523
  1.507964   0.365885  -0.994532               0.561483
  1.539380   0.335412  -0.944969               0.502733
  1.570796   0.303750   -1.07017               0.618767
  1.602212   0.270525   -1.04451               0.582095
  1.633628   0.238014   -1.02469               0.553318
  1.665044   0.206020   -1.01163               0.532918
  1.696460   0.172717   -1.10803               0.628784
  1.727876   0.138874   -1.04593               0.556632
  1.759292   0.110359  -0.768979               0.301754
  1.790708   0.084572  -0.872302               0.384031
  1.822124   0.058968   -0.75725               0.288452
  1.853540   0.034148  -0.822517                0.33885
  1.884956   0.006789  -0.918792               0.422112
  1.916372  -0.023770    -1.0262               0.526827
  1.947787  -0.057530   -1.12247                0.63162
  1.979203  -0.094080   -1.20385               0.729051
  2.010619  -0.132693   -1.25371               0.794698
  2.042035  -0.169709   -1.10225               0.621873
  2.073451  -0.200047  -0.828682               0.363366
  2.104867  -0.226160  -0.833318               0.372784
  2.136283  -0.251074  -0.752366               0.314546
  2.167699  -0.276303  -0.853384               0.402304
  2.199115  -0.301468   -0.74829                0.32541
  2.230531  -0.324851  -0.739982                0.32655
  2.261947  -0.347508  -0.702066                0.30683
  2.293363  -0.368379  -0.626331               0.263997
  2.324779  -0.388002  -0.622609               0.269094
  2.356194  -0.409280  -0.731618               0.351388
  2.387610  -0.429825  -0.575991               0.258257
  2.419026  -0.448342  -0.602575               0.282053
  2.450442  -0.471844  -0.893289               0.510301
  2.481858  -0.500747  -0.946268               0.573086
  2.513274  -0.533163    -1.1169               0.765869
  2.544690  -0.569039   -1.16646               0.842214
  2.576106  -0.603895   -1.05206               0.735762
  2.607522  -0.637507    -1.0872               0.794207
  2.638938  -0.671367   -1.06792               0.795597
  2.670354  -0.705950   -1.13316               0.891214
  2.701770  -0.741540   -1.13203               0.915691
  2.733186  -0.777569   -1.16106               0.976337
  2.764602  -0.813760   -1.14241               0.983652
  2.796017  -0.850049   -1.16727                1.04255
  2.827433  -0.886716   -1.16642                 1.0734
  2.858849  -0.923215   -1.15664                1.09507
  2.890265  -0.957843   -1.04731                1.00716
  2.921681  -0.987928  -0.867503               0.864282
  2.953097  -1.013813  -0.780017               0.818122
  2.984513  -1.039108  -0.829937               0.884271
  3.015929  -1.065306  -0.837453               0.918102
  3.047345  -1.095518   -1.08544                1.18917
  3.078761  -1.125053  -0.794397               0.948406
  3.110177  -1.148983  -0.728619               0.925523
  3.141593  -1.172957   -0.79726                1.00573
  3.173009  -1.196839  -0.722784               0.977421
  3.204425  -1.219768  -0.736548                1.01517
  3.235840  -1.241487  -0.645782               0.979162
  3.267256  -1.261288  -0.614506               0.984233
  3.298672  -1.280845  -0.630211                1.01886
  3.330088  -1.300312  -0.608795                1.03072
  3.361504  -1.316322  -0.410233               0.950498
  3.392920  -1.327396  -0.294584                0.92438
  3.424336  -1.335539   -0.22368               0.916848
  3.455752  -1.340925   -0.11912               0.906135
  3.487168  -1.342693 0.00656866               0.901434
  3.518584  -1.339082   0.223249               0.921491
  3.550000  -1.331327   0.270356               0.922762
  3.581416  -1.321415   0.360535               0.938061
  3.612832  -1.310004    0.36573               0.924934
  3.644247  -1.297558   0.426394               0.932734
  3.675663  -1.286254   0.293082               0.870173
  3.707079  -1.278884   0.176013               0.833262
  3.738495  -1.274890  0.0781784               0.815728
  3.769911  -1.270186   0.221186               0.831149
  3.801327  -1.261598   0.325451               0.848774
  3.832743  -1.251230   0.334399                 0.8387
  3.864159  -1.241681   0.273387               0.808256
  3.895575  -1.232991   0.279704               0.799251
  3.926991  -1.225314   0.208933               0.772523
  3.958407  -1.217547   0.285422               0.781943
  3.989823  -1.209546   0.223815               0.756547
  4.021239  -1.203761   0.144353               0.734939
  4.052655  -1.196581   0.312646               0.764777
  4.084070  -1.186372   0.337143               0.760571
  4.115486  -1.171038   0.638808               0.889703
  4.146902  -1.151289   0.618113               0.853765
  4.178318  -1.129806   0.749233               0.918906
  4.209734  -1.105289    0.81121               0.939863
  4.241150  -1.082215   0.657357               0.801654
  4.272566  -1.060982   0.694067               0.803706
  4.303982  -1.037329   0.811359               0.867178
  4.335398  -1.011635   0.823952               0.851151
  4.366814  -0.982466    1.03261                1.01576
  4.398230  -0.948729    1.11459                 1.0712
  4.429646  -0.913868     1.1042                1.02721
  4.461062  -0.879997    1.05162               0.940151
  4.492477  -0.846293    1.09347               0.955945
  4.523893  -0.809482    1.24948                1.10822
  4.555309  -0.768859    1.33603                1.18806
  4.586725  -0.725202     1.4426                 1.3035
  4.618141  -0.679687    1.45431                 1.2885
  4.649557  -0.634020    1.45222                1.25546
  4.680973  -0.589012     1.4124                 1.1709
  4.712389  -0.547330    1.24054               0.919252
  4.743805  -0.506629    1.34996                1.03953
  4.775221  -0.464451    1.33449               0.998295
  4.806637  -0.423597    1.26573               0.890748
  4.838053  -0.382312    1.36197                1.00056
  4.869469  -0.339389    1.36994                0.99596
  4.900885  -0.297379    1.30385               0.894224
  4.932300  -0.254458    1.42792                1.05186
  4.963716  -0.208481    1.49837                1.14429
  4.995132  -0.160009    1.58669                1.27159
  5.026548  -0.109918    1.60146                1.28838
  5.057964  -0.058382    1.67867                1.41067
  5.089380  -0.005694    1.67472                1.40236
  5.120796   0.044322    1.50866                  1.139
  5.152212   0.093068    1.59387                1.27455
  5.183628   0.145137    1.72017                1.49002
  5.215044   0.197731    1.62725                1.34352
  5.246460   0.251611    1.80204                1.65532
  5.277876   0.306439    1.68759                1.47093
  5.309292   0.358240    1.60934                1.35916
  5.340708   0.409136    1.63003                1.41219
  5.372123   0.461527    1.70448                1.55912
  5.403539   0.517729    1.87265                1.88744
  5.434955   0.577703    1.94447                2.05735
  5.466371   0.637950    1.89006                1.98964
  5.497787   0.695127    1.74912                 1.7713
  5.529203   0.749689    1.72354                1.76631
  5.560619   0.802492    1.63719                1.66219
  5.592035   0.850507    1.41886                1.36826
  5.623451   0.895338    1.43448                1.42968
  5.654867   0.939905    1.40203                1.42455
  5.686283   0.982030    1.27915                 1.3003
  5.717699   1.019739    1.12087                1.14811
  5.749115   1.057116    1.25807                1.35012
  5.780530   1.095571    1.18947                1.30756
  5.811946   1.131892    1.12223                1.27029
  5.843362   1.168870    1.23129                1.44116
  5.874778   1.206174    1.14301                1.38066
  5.906194   1.237960   0.880038                1.15351
  5.937610   1.263938    0.77338                1.09783
  5.969026   1.287060   0.698256                1.07204
  6.000442   1.308392    0.65951                1.07342
  6.031858   1.329234    0.66698                1.10586
  6.063274   1.350532   0.688611                1.14906
  6.094690   1.373297   0.760281                1.23199
  6.126106   1.398564   0.847892                1.33745
  6.157522   1.427198   0.974583                1.49335
  6.188938   1.457496   0.953766                1.51698
  6.220353   1.486385   0.884927                1.49622
  6.251769   1.513262   0.825693                1.48587
  6.283185   1.541005   0.940066                1.62921
  6.314601   1.568141   0.787067                1.53927
  6.346017   1.593124   0.802982                1.59141
  6.377433   1.622909    1.09278                  1.914
  6.408849   1.654883   0.942239                1.81323
  6.440265   1.682276   0.801243                1.73602
  6.471681   1.705196   0.657565                1.67004
  6.503097   1.724394   0.564272                1.64597
  6.534513   1.739814   0.417177                1.60049
  6.565929   1.755977   0.611537                1.72872
  6.597345   1.773268   0.489026                1.69181
  6.628760   1.785954   0.318373                 1.6455
  6.660176   1.793756   0.178211                1.62466
  6.691592   1.801231   0.297558                1.66649
  6.723008   1.808295   0.152016                1.64652
  6.754424   1.813709   0.192539                1.66331
  6.785840   1.818129  0.0888368                1.65674
  6.817256   1.820321  0.0506758                1.65807
  6.848672   1.823765   0.168492                1.67725
  6.880088   1.825656 -0.0481002                1.66767
  6.911504   1.822253  -0.168517                 1.6745
  6.942920   1.810946  -0.551122                1.79163
  6.974336   1.795237  -0.448737                1.71212
  7.005752   1.779322  -0.564174                1.74214
  7.037168   1.761637  -0.561415                1.70928
  7.068583   1.744844  -0.507431                1.65098
  7.099999   1.728206  -0.551525                1.64544
  7.131415   1.710804   -0.55604                1.61802
  7.162831   1.692527  -0.607229                1.61669
  7.194247   1.673670  -0.592944                1.57638
  7.225663   1.654365  -0.635751                1.57055
  7.257079   1.632865  -0.732695                1.60154
  7.288495   1.609613  -0.747241                1.57461
  7.319911   1.584677  -0.839805                1.60824
  7.351327   1.557088   -0.91617                1.63195
  7.382743   1.527581   -0.96183                1.62931
  7.414159   1.498449   -0.89232                1.52079
  7.445575   1.471095  -0.848732                1.44223
  7.476991   1.445894   -0.75518                1.33045
  7.508406   1.419865  -0.901498                1.41436
  7.539822   1.390031   -0.99733                1.46343
  7.571238   1.357062   -1.10107                1.52699
  7.602654   1.320188    -1.2458                1.64746
  7.634070   1.279375   -1.35181                 1.7321
  7.665486   1.237279   -1.32747                1.64652
  7.696902   1.193928    -1.4317                1.73762
  7.728318   1.146694   -1.57456                1.89707
  7.759734   1.094214    -1.7656                2.15733
  7.791150   1.039203   -1.73567                2.04625
  7.822566   0.986886   -1.59414                1.75762
  7.853982   0.937894   -1.52405                1.60118
  7.885398   0.889566   -1.55189                1.59985
  7.916813   0.841663   -1.49697                1.47466
  7.948229   0.794752   -1.48875                  1.424
  7.979645   0.746072   -1.60957                1.57366
  8.011061   0.694032   -1.70265                1.69034
  8.042477   0.643324   -1.52471                1.36931
  8.073893   0.593018   -1.67714                1.58223
  8.105309   0.541872   -1.57814                1.39208
  8.136725   0.494190   -1.45661                1.18297
  8.168141   0.452770   -1.17963               0.798269
  8.199557   0.412243    -1.3998                1.06469
  8.230973   0.369527   -1.31892               0.938047
  8.262389   0.328054    -1.3207               0.925935
  8.293805   0.287347   -1.27017               0.847956
  8.325221   0.245743   -1.37781               0.979378
  8.356636   0.202035   -1.40403                1.00606
  8.388052   0.157234    -1.4474                1.05985
  8.419468   0.111865   -1.44021                1.04336
  8.450884   0.066460   -1.44964                1.05294
  8.482300   0.022550   -1.34512               0.904923
  8.513716  -0.018535    -1.2698               0.806372
  8.545132  -0.055984   -1.11369               0.621717
  8.576548  -0.091321   -1.13539               0.648729
  8.607964  -0.130796   -1.37711               0.956776
  8.639380  -0.174945    -1.4328                1.04176
  8.670796  -0.220670   -1.47746                1.11579
  8.702212  -0.264688   -1.32413               0.911695
  8.733628  -0.308829   -1.48528                1.15071
  8.765044  -0.354430   -1.41709                1.06688
  8.796459  -0.399681   -1.46303                 1.1501
  8.827875  -0.443361   -1.31707               0.965622
  8.859291  -0.484956   -1.33029                1.00242
  8.890707  -0.525458   -1.24756               0.916258
  8.922123  -0.566076   -1.33762                1.05483
  8.953539  -0.606384   -1.22787               0.937681
  8.984955  -0.647661    -1.3993                1.18876
  9.016371  -0.691586   -1.39632                1.21401
  9.047787  -0.735058   -1.37056                1.20938
  9.079203  -0.779436   -1.45395                1.36075
  9.110619  -0.824738   -1.42938                1.36166
  9.142035  -0.870776   -1.50077                1.50529
  9.173451  -0.917540   -1.47559                1.50963
  9.204866  -0.964250   -1.49734                 1.5859
  9.236282  -1.010508   -1.44685                1.55725
  9.267698  -1.054512   -1.35388                1.47249
  9.299114  -1.096623   -1.32634                1.48088
  9.330530  -1.137198   -1.25611                1.43552
  9.361946  -1.173124   -1.03047                1.21905
  9.393362  -1.206825   -1.11451                1.34928
  9.424778  -1.238526  -0.903149                1.17481
  9.456194  -1.265122  -0.789626                1.11202
  9.487610  -1.287345  -0.624772                 1.0238
  9.519026  -1.307430   -0.65357                1.06826
  9.550442  -1.327921  -0.650632                1.09335
  9.581858  -1.346835  -0.553192                1.05999
  9.613274  -1.365247  -0.618658                1.12332
  9.644689  -1.380556  -0.355724                1.01624
  9.676105  -1.389802  -0.232725               0.992855
  9.707521  -1.395284  -0.116189               0.980159
  9.738937  -1.399028  -0.122128               0.986098
  9.770353  -1.403029  -0.132485               0.993021
  9.801769  -1.406206 -0.0697108               0.991137
  9.833185  -1.408329 -0.0654078               0.993834
  9.864601  -1.407458   0.120797               0.997765
  9.896017  -1.407025 -0.0932494               0.994208
  9.927433  -1.410711  -0.141342                1.00504
  9.958849  -1.414191 -0.0801242                1.00318
  9.990265  -1.414018  0.0911095                1.00387
 10.021681  -1.406782   0.369467                1.05777
 10.053096  -1.394682   0.400637                1.05282
 10.084512  -1.379766    0.54872                1.10242
 10.115928  -1.365042   0.388424                1.00711
 10.147344  -1.348685   0.652677                1.12247
 10.178760  -1.326274   0.773713                1.17882
 10.210176  -1.303378   0.683499                1.08298
 10.241592  -1.276976   0.996895                1.31223
 10.273008  -1.248995   0.784003                1.08732
 10.304424  -1.225759    0.69491               0.992693
 10.335840  -1.203563   0.717803               0.981902
 10.367256  -1.180684    0.73839               0.969617
 10.398672  -1.156500   0.800822               0.989404
 10.430088  -1.132167   0.747916                0.92059
 10.461504  -1.105771   0.932062                1.04574
 10.492919  -1.074095    1.08402                1.16439
 10.524335  -1.037686    1.23327                1.29887
 10.555751  -0.999058    1.22531                1.24975
 10.587167  -0.961995     1.1336                1.10524
 10.618583  -0.924572     1.2483                1.20654
 10.649999  -0.885524    1.23697                1.15712
 10.681415  -0.848769    1.10237               0.967812
 10.712831  -0.814423    1.08367               0.918816
 10.744247  -0.780094    1.10121                0.91061
 10.775663  -0.747159   0.995026               0.774162
 10.807079  -0.716072   0.983507               0.740023
 10.838495  -0.684389    1.03302               0.767756
 10.869911  -0.650265    1.13888               0.859947
 10.901327  -0.612527    1.26305               0.985248
 10.932742  -0.573076    1.24786                0.94278
 10.964158  -0.535335    1.15421               0.809391
 10.995574  -0.500950    1.03431               0.660371
 11.026990  -0.468656    1.02108               0.631119
 11.058406  -0.438936   0.870538               0.475251
 11.089822  -0.414263   0.699814               0.330677
 11.121238  -0.392276   0.699568               0.321638
 11.152654  -0.371963   0.593326               0.245196
 11.184070  -0.353495   0.582089               0.231893
 11.215486  -0.336881    0.47536               0.169728
 11.246902  -0.321511    0.50288               0.178129
 11.278318  -0.304369   0.588163               0.219288
 11.309734  -0.284723   0.662222               0.259802
 11.341149  -0.263479   0.689911               0.272699
 11.372565  -0.241459   0.711575                0.28232
 11.403981  -0.221161    0.58034               0.192853
 11.435397  -0.205241   0.432871               0.114751
 11.466813  -0.189492     0.5695               0.180119
 11.498229  -0.173089   0.474518               0.127563
 11.529645  -0.157742   0.502249               0.138568
 11.561061  -0.142832   0.446746               0.109991
 11.592477  -0.128469   0.467429               0.117497
 11.623893  -0.114527   0.419943              0.0947343
 11.655309  -0.099940   0.508424               0.134242
 11.686725  -0.085884   0.386209              0.0782667
 11.718141  -0.074537   0.335993              0.0592234
 11.749557  -0.062874   0.406337              0.0845316
 11.780972  -0.048733   0.493701               0.123058
 11.812388  -0.032089   0.565637               0.160487
 11.843804  -0.011023   0.775154               0.300493
 11.875220   0.011256   0.642791               0.206653
 11.906636   0.034091   0.810574               0.329096
 11.938052   0.061314   0.922107                0.42702
 11.969468   0.091962    1.02856               0.533199
 12.000884   0.124347    1.03262               0.540881
 12.032300   0.157876     1.1014               0.618999
 12.063716   0.195467    1.29112               0.852599
 12.095132   0.233841    1.15128               0.690061
 12.126548   0.268842    1.07646               0.615518
 12.157964   0.303887      1.154               0.712027
 12.189379   0.343118    1.34297               0.960651
 12.220795   0.382782    1.18149               0.771216
 12.252211   0.419454     1.1526               0.752212
 12.283627   0.455681    1.15309               0.768635
 12.315043   0.493399    1.24754               0.899904
 12.346459   0.532947    1.26957               0.947922
 12.377875   0.574487     1.3743                1.10937
 12.409291   0.617924    1.39034                1.15743
 12.440707   0.661017    1.35235                 1.1329
 12.472123   0.702910    1.31405                1.11041
 12.503539   0.742954    1.23457                1.03808
 12.534955   0.781441    1.21505                 1.0435
 12.566371   0.818714    1.15725                1.00476
 12.597787   0.858364    1.36633                1.30182
 12.629202   0.898378    1.18039                1.10021
 12.660618   0.933256    1.03948                0.97574
 12.692034   0.967244    1.12376                1.09919
 12.723450   1.002304    1.10771                1.11582
 12.754866   1.036128    1.04511                1.08291
 12.786282   1.067844   0.973503                  1.044
 12.817698   1.097046   0.885086               0.993443
 12.849114   1.128731    1.13157                1.27724
 12.880530   1.166562    1.27627                1.49487
 12.911946   1.206361    1.25677                1.51739
 12.943362   1.245576    1.23917                 1.5435
 12.974778   1.288045     1.4638                1.90089
 13.006194   1.331445    1.29848                 1.7294
 13.037610   1.369128    1.09994                1.54219
 13.069025   1.404093    1.12546                1.61907
 13.100441   1.439722    1.14221                1.68872
 13.131857   1.475279     1.1209                1.71643
 13.163273   1.510709    1.13411                1.78423
 13.194689   1.542750   0.905158                1.59969
 13.226105   1.570241   0.844578                1.58948
 13.257521   1.595484   0.762054                1.56315
 13.288937   1.621708   0.906995                1.72629
 13.320353   1.647471   0.732755                1.62555
 13.351769   1.669474   0.667655                1.61645
 13.383185   1.687658   0.489706                  1.544
 13.414601   1.701058    0.36314                1.51273
 13.446017   1.711441   0.297737                1.50884
 13.477432   1.721616    0.34984                1.54317
 13.508848   1.730199   0.196481                 1.5161
 13.540264   1.734830  0.0982304                1.50964
 13.571680   1.736971  0.0380782                1.50926
 13.603096   1.738779  0.0769834                1.51464
 13.634512   1.739264 -0.0461104                1.51358
 13.665928   1.737197 -0.0854452                1.51258
 13.697344   1.734431 -0.0906282                1.50823
 13.728760   1.729810  -0.203504                1.51683
 13.760176   1.720794  -0.370329                1.54914
 13.791592   1.708660  -0.401919                1.54053
 13.823008   1.697346  -0.318223                1.49112
 13.854424   1.689559  -0.177394                1.44304
 13.885840   1.679519  -0.461604                1.51693
 13.917255   1.662733  -0.606749                1.56641
 13.948671   1.641509  -0.744096                1.62412
 13.980087   1.618501  -0.720306                1.56919
 14.011503   1.594235  -0.824147                 1.6104
 14.042919   1.569052  -0.778684                1.53414
 14.074335   1.544714  -0.770321                1.48977
 14.105751   1.520916  -0.744344                1.43362
 14.137167   1.495879   -0.84918                1.47938
 14.168583   1.469694  -0.817415                1.41408
 14.199999   1.443033   -0.87947                1.42791
 14.231415   1.416610  -0.802275                1.32521
 14.262831   1.389411  -0.928872                1.39663
 14.294247   1.360483  -0.912281                1.34159
 14.325663   1.332980  -0.838181                1.23969
 14.357078   1.305623  -0.902996                1.26003
 14.388494   1.278069  -0.850746                1.17861
 14.419910   1.248765   -1.01434                1.29415
 14.451326   1.216719   -1.02532                1.26585
 14.482742   1.182020   -1.18315                1.39851
 14.514158   1.146896   -1.05235                1.21141
 14.545574   1.113004   -1.10477                1.22965
 14.576990   1.079170   -1.04863                1.13212
 14.608406   1.045147   -1.11687                1.16986
 14.639822   1.007885    -1.2547                1.29505
 14.671238   0.969609   -1.18147                1.16801
 14.702654   0.931244   -1.26033                1.22783
 14.734070   0.889602   -1.39006                1.36183
 14.765485   0.846177    -1.3738                1.30167
 14.796901   0.802284   -1.41985                1.32981
 14.828317   0.754633   -1.61299                1.58561
 14.859733   0.704144   -1.60047                1.52866
 14.891149   0.651999   -1.71839                1.68898
 14.922565   0.598053   -1.71509                 1.6496
 14.953981   0.544461   -1.69589                1.58625
 14.985397   0.490107   -1.76355                1.67516
 15.016813   0.436414   -1.65382                1.46279
 15.048229   0.382756   -1.76135                1.62442
 15.079645   0.325073   -1.90999                1.87686
 15.111061   0.265852   -1.85926                1.76376
 15.142477   0.206920   -1.89155                1.81039
 15.173893   0.144799   -2.06226                2.13694
 15.205308   0.081013   -1.99752                1.99833
 15.236724   0.018891   -1.95631                1.91375
 15.268140  -0.039912   -1.78633                1.59629
 15.299556  -0.095924   -1.77866                1.58642
 15.330972  -0.154112   -1.92478                1.86427
 15.362388  -0.216056   -2.01774                2.05898
 15.393804  -0.280680   -2.09538                2.23469
 15.425220  -0.345185   -2.01015                2.07992
 15.456636  -0.408706   -2.03279                2.14964
 15.488052  -0.469310   -1.82445                1.77443
 15.519468  -0.527034   -1.84947                1.84915
 15.550884  -0.583512   -1.74517                1.69305
 15.582300  -0.639311   -1.80631                1.83573
 15.613715  -0.692484   -1.57796                1.48475
 15.645131  -0.741501   -1.54178                1.46345
 15.676547  -0.790462   -1.57443                1.55183
 15.707963  -0.842515   -1.73862                1.86632
 15.739379  -0.896419   -1.69215                1.83348
 15.770795  -0.950595   -1.75596                1.99351
 15.802211  -1.006149   -1.77987                2.09014
 15.833627  -1.061738   -1.75819                2.10926
 15.865043  -1.114355   -1.59072                1.88609
 15.896459  -1.163043   -1.50815                1.81359
 15.927875  -1.210012   -1.48122                1.82908
 15.959291  -1.253403   -1.28048                1.60533
 15.990707  -1.290631   -1.08898                 1.4258
 16.022123  -1.326259   -1.17862                1.57405
 16.053538  -1.362709   -1.14132                1.57979
 16.084954  -1.397972   -1.10306                1.58554
 16.116370  -1.434239   -1.20523                1.75481
 16.147786  -1.473165   -1.27223                 1.8944
 16.179202  -1.515453   -1.41926                2.15545
 16.210618  -1.558912   -1.34678                2.12201
 16.242034  -1.601359   -1.35484                2.19997
 16.273450  -1.643328   -1.31635                2.21665
 16.304866  -1.685224   -1.35021                2.33152
 16.336282  -1.725727   -1.22765                2.24263
 16.367698  -1.765031   -1.27394                2.36913
 16.399114  -1.800715  -0.997233                2.11852
 16.430530  -1.829690  -0.846926                2.03252
 16.461946  -1.853733  -0.683337                1.95164
 16.493361  -1.875117  -0.677662                1.98764
 16.524777  -1.893762  -0.509076                1.92275
 16.556193  -1.907685  -0.377066                1.89072
 16.587609  -1.918279  -0.297235                1.88407
 16.619025  -1.926050  -0.197365                1.87431
 16.650441  -1.931702  -0.162358                1.87892
 16.681857  -1.935559 -0.0830983                1.87665
 16.713273  -1.934109   0.175366                1.88577
 16.744689  -1.927789   0.226896                1.88393
 16.776105  -1.921232   0.190419                 1.8637
 16.807521  -1.912891   0.340479                1.88754
 16.838937  -1.900341   0.458269                1.91065
 16.870353  -1.882505   0.676953                2.00104
 16.901768  -1.859542   0.784547                2.03671
 16.933184  -1.836174   0.702752                 1.9327
 16.964600  -1.815107   0.638104                 1.8509
 16.996016  -1.793316   0.748814                1.88835
 17.027432  -1.768517   0.829567                1.90792
 17.058848  -1.743113   0.787316                1.82915
 17.090264  -1.715493   0.970643                1.94253
 17.121680  -1.683959    1.03634                1.95486
 17.153096  -1.651081    1.05626                1.92087
 17.184512  -1.614964    1.24246                2.07591
 17.215928  -1.574009    1.36417                2.16923
 17.247344  -1.528359    1.54132                2.35578
 17.278760  -1.480045    1.53373                2.27143
 17.310176  -1.435234    1.31832                1.89893
 17.341591  -1.393564    1.33386                 1.8606
 17.373007  -1.353457    1.21878                1.65863
 17.404423  -1.317075    1.09684                1.46888
 17.435839  -1.283246    1.05629                1.38124
 17.467255  -1.246335    1.29293                1.61251
 17.498671  -1.203586    1.42794                1.74382
 17.530087  -1.160229    1.33154                1.55957
 17.561503  -1.118737    1.30932                1.48295
 17.592919  -1.077075     1.3423                1.48093
 17.624335  -1.031150     1.5807                1.78095
 17.655751  -0.983129    1.47568                1.57209
 17.687167  -0.936008    1.52336                1.59837
 17.718583  -0.890330    1.38394                1.35398
 17.749998  -0.846113    1.43033                1.38087
 17.781414  -0.797597    1.65756                1.69183
 17.812830  -0.745931     1.6308                1.60795
 17.844246  -0.692514    1.76907                 1.8046
 17.875662  -0.634528    1.92154                2.04747
 17.907078  -0.573044     1.9917                2.14763
 17.938494  -0.510213    2.00727                2.14473
 17.969910  -0.448357    1.92963                1.96225
 18.001326  -0.388582     1.8749                1.83312
 18.032742  -0.328666    1.93857                1.93303
 18.064158  -0.269746     1.8115                1.67714
 18.095574  -0.211957    1.86655                1.76447
 18.126990  -0.151796     1.9625                1.93722
 18.158406  -0.087374    2.13775                2.28879
 18.189821  -0.021078    2.08178                2.16712
 18.221237   0.045441    2.15194                2.31645
 18.252653   0.111772    2.06984                2.14836
 18.284069   0.176535    2.05212                2.12117
 18.315485   0.243190    2.19025                2.42818
 18.346901   0.313236    2.26796                2.62088
 18.378317   0.382594    2.14643                2.37676
 18.409733   0.452173    2.28204                2.70608
 18.441149   0.520210    2.04834                2.23315
 18.472565   0.579667    1.73592                1.67471
 18.503981   0.637840    1.96656                2.13711
 18.535397   0.697655    1.84047                1.93702
 18.566813   0.752879    1.67437                1.68517
 18.598229   0.804465    1.60892                1.61789
 18.629644   0.851131    1.36125                1.28871
 18.661060   0.891574    1.21281                 1.1329
 18.692476   0.928180    1.11703                1.05464
 18.723892   0.962347     1.0576                1.02232
 18.755308   0.996503    1.11629                1.11957
 18.786724   1.032607     1.1816                1.23123
 18.818140   1.070121    1.20608                1.29989
 18.849556   1.108910     1.2627                1.41205
 18.880972   1.149324    1.30955                1.51793
 18.912388   1.189269    1.23283                1.46711
 18.943804   1.228791    1.28257                1.57745
 18.975220   1.268099    1.21928                1.54735
 19.006636   1.305223    1.14356                1.50567
 19.038051   1.340828     1.1226                1.52903
 19.069467   1.375472    1.08238                1.53174
 19.100883   1.407287    0.94249                1.43437
 19.132299   1.438557    1.04775                1.58361
 19.163715   1.469371   0.913487                1.49676
 19.195131   1.494671   0.696759                1.35976
 19.226547   1.513425    0.49686                1.26866
 19.257963   1.528732   0.477434                1.28248
 19.289379   1.541343     0.3252                1.24075
 19.320795   1.552160   0.363282                1.27059
 19.352211   1.564196   0.402724                1.30445
 19.383627   1.576347   0.370671                1.31113
 19.415043   1.586838   0.297053                1.30315
 19.446459   1.598998   0.476857                1.39209
 19.477874   1.613485    0.44522                1.40078
 19.509290   1.627246   0.430643                1.41669
 19.540706   1.638610   0.292625                1.38534
 19.572122   1.647530   0.275096                1.39502
 19.603538   1.655918     0.2588                1.40452
 19.634954   1.663405   0.217706                1.40716
 19.666370   1.671485    0.29656                1.44091
 19.697786   1.680624   0.285118                 1.4529
 19.729202   1.689014   0.248861                1.45735
 19.760618   1.696099   0.202071                1.45879
 19.792034   1.700577  0.0829496                1.44942
 19.823450   1.702159  0.0177115                1.44883
 19.854866   1.700549  -0.120181                1.45315
 19.886281   1.696742  -0.122097                1.44692
